p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.8650346994400024,0.3314322233200073,-5.288405873216107e-07,0.8013591766357422,0.2989715337753296,-0.012026851065456867,0.755634605884552,0.23292429745197296,-0.018731875345110893,0.7406643033027649,0.1603485494852066,-0.027857473120093346,0.7440499067306519,0.10161291807889938,-0.03335011377930641,0.7804991602897644,0.17294830083847046,0.004175408743321896,0.7752229571342468,0.11353816092014313,-0.02080349624156952,0.7806079983711243,0.16644629836082458,-0.03552564978599548,0.7869091033935547,0.21302948892116547,-0.04090606048703194,0.8176491856575012,0.16870951652526855,5.4576925322180614e-05,0.8113645911216736,0.11953462660312653,-0.026366453617811203,0.8175219297409058,0.18378549814224243,-0.03366406261920929,0.8235982060432434,0.2353580892086029,-0.03143024444580078,0.8529607057571411,0.16994823515415192,-0.00852466281503439,0.8467138409614563,0.13474026322364807,-0.03348461166024208,0.8488397598266602,0.19718699157238007,-0.02638198994100094,0.8508999943733215,0.24635767936706543,-0.01372507680207491,0.8889252543449402,0.1769832819700241,-0.018331419676542282,0.8797091245651245,0.13788944482803345,-0.03182937577366829,0.876876175403595,0.18247902393341064,-0.022490346804261208,0.8756697177886963,0.22202692925930023,-0.010830651037395,A
0.8665808439254761,0.33608394861221313,-5.534653269023693e-07,0.8033928275108337,0.3024568259716034,-0.012836162932217121,0.7568852305412292,0.23376120626926422,-0.018801696598529816,0.7404765486717224,0.15996649861335754,-0.02703697793185711,0.7431713938713074,0.10066628456115723,-0.03177395090460777,0.7825201749801636,0.1728273630142212,0.005622358992695808,0.7773403525352478,0.11649887263774872,-0.019345927983522415,0.7838402986526489,0.17133738100528717,-0.034365374594926834,0.7899181246757507,0.21827034652233124,-0.0398840606212616,0.8192691206932068,0.16861413419246674,0.0020441794767975807,0.8129189610481262,0.12330452352762222,-0.023884858936071396,0.8204811811447144,0.18796542286872864,-0.0314343087375164,0.8266236186027527,0.2389911562204361,-0.02951686829328537,0.8546165823936462,0.17031322419643402,-0.006168837193399668,0.8475641012191772,0.13588714599609375,-0.03175453841686249,0.8511316776275635,0.19995394349098206,-0.02432350441813469,0.8538333177566528,0.2500140070915222,-0.01144158560782671,0.8901660442352295,0.17897041141986847,-0.015674574300646782,0.8810279369354248,0.1419227421283722,-0.031093623489141464,0.8792016506195068,0.19167114794254303,-0.02185872010886669,0.8788666129112244,0.23364710807800293,-0.009861196391284466,A
0.8651126623153687,0.3323479890823364,-5.033422212363803e-07,0.8013671636581421,0.2987937033176422,-0.013166080228984356,0.7555866241455078,0.23236826062202454,-0.02063426561653614,0.7391287684440613,0.1603957712650299,-0.03036033734679222,0.7445191144943237,0.10198811441659927,-0.03689197078347206,0.7798136472702026,0.1735600233078003,0.002356193261221051,0.7767020463943481,0.1174277737736702,-0.023735318332910538,0.7849270701408386,0.16973550617694855,-0.04016615450382233,0.7923135757446289,0.21923725306987762,-0.04650196433067322,0.8168197870254517,0.17063455283641815,-0.00141239445656538,0.8123295903205872,0.12228613346815109,-0.02880292944610119,0.8203099370002747,0.18582069873809814,-0.0376320481300354,0.8269177675247192,0.240686297416687,-0.03633769229054451,0.8521787524223328,0.17256848514080048,-0.009499911218881607,0.8484029173851013,0.13564372062683105,-0.0368025079369545,0.8513727784156799,0.1994318813085556,-0.030907902866601944,0.8535086512565613,0.2519213855266571,-0.01837553270161152,0.8872337937355042,0.1808222532272339,-0.01870996132493019,0.8799656629562378,0.14112624526023865,-0.0353366993367672,0.8783354759216309,0.1883556991815567,-0.02666662447154522,0.8778107762336731,0.23182937502861023,-0.01467384397983551,A
0.864348292350769,0.33628609776496887,-5.342303666111547e-07,0.7978483438491821,0.30786198377609253,-0.012415544129908085,0.7529280185699463,0.2351853847503662,-0.018818974494934082,0.7402588725090027,0.16013944149017334,-0.02657092735171318,0.7418863773345947,0.10319337248802185,-0.03000717982649803,0.7757616639137268,0.18798811733722687,-0.002644716063514352,0.7773739099502563,0.11596345901489258,-0.02548869140446186,0.7830900549888611,0.17220771312713623,-0.036450665444135666,0.7865971922874451,0.21781964600086212,-0.03965110704302788,0.8141667246818542,0.1833120733499527,-0.006499797571450472,0.8132100105285645,0.12178461253643036,-0.03022187389433384,0.8196899890899658,0.18747687339782715,-0.03402670845389366,0.823971688747406,0.23896591365337372,-0.03047044202685356,0.8507826328277588,0.1834009289741516,-0.014154433272778988,0.8490039706230164,0.136189803481102,-0.03487513214349747,0.8521411418914795,0.19857604801654816,-0.023438550531864166,0.8527364134788513,0.24787651002407074,-0.00989966094493866,0.8870582580566406,0.18887080252170563,-0.023314321413636208,0.8817362785339355,0.14171209931373596,-0.034126996994018555,0.880967378616333,0.18763290345668793,-0.022568335756659508,0.8796625733375549,0.22686313092708588,-0.010682311840355396,A
0.8640835285186768,0.33316779136657715,-5.263797788757074e-07,0.7979370951652527,0.2985406219959259,-0.01084212027490139,0.7539755702018738,0.23316478729248047,-0.01719517633318901,0.7391507625579834,0.16097000241279602,-0.026388607919216156,0.7423783540725708,0.10357511043548584,-0.03234449401497841,0.7787322998046875,0.17599736154079437,0.005953778512775898,0.7775669693946838,0.11747501790523529,-0.01860395446419716,0.785116970539093,0.17053954303264618,-0.03432844206690788,0.7910246849060059,0.2190273106098175,-0.04048169031739235,0.8161076307296753,0.1720345914363861,0.0013715877430513501,0.8139945864677429,0.12520915269851685,-0.02457462064921856,0.8226147890090942,0.18944063782691956,-0.03319862484931946,0.8282449245452881,0.24512597918510437,-0.03227571025490761,0.8515280485153198,0.17294597625732422,-0.007420709822326899,0.8484945893287659,0.13791587948799133,-0.03233545273542404,0.8526279926300049,0.20099087059497833,-0.025759201496839523,0.85416579246521,0.2549135386943817,-0.013627838343381882,0.8863472938537598,0.1807618886232376,-0.01732550747692585,0.8796266913414001,0.1417820155620575,-0.03179699555039406,0.878995954990387,0.18916118144989014,-0.0223101619631052,0.8780588507652283,0.23332294821739197,-0.010344559326767921,A
0.8631902933120728,0.33165669441223145,-5.190963179302344e-07,0.7970379590988159,0.3002263307571411,-0.011911062523722649,0.7518208622932434,0.23439396917819977,-0.01810380257666111,0.7381414771080017,0.1608070433139801,-0.026750387623906136,0.7409838438034058,0.10362901538610458,-0.03168588504195213,0.7756483554840088,0.17698651552200317,0.004668236710131168,0.7732858061790466,0.11587230116128922,-0.020772820338606834,0.7785297632217407,0.17178234457969666,-0.035678133368492126,0.783415675163269,0.21702425181865692,-0.041130878031253815,0.8127971887588501,0.17217469215393066,0.000382584345061332,0.8087743520736694,0.12140165269374847,-0.026209212839603424,0.8156872987747192,0.18806734681129456,-0.033216968178749084,0.8229144811630249,0.2371039092540741,-0.030780227854847908,0.8485608100891113,0.17294155061244965,-0.008412475697696209,0.8442786335945129,0.1369512975215912,-0.03350828215479851,0.8477467894554138,0.2005295753479004,-0.02512297034263611,0.8523919582366943,0.24848711490631104,-0.011523479595780373,0.8842003345489502,0.1804056614637375,-0.01855175755918026,0.8759950399398804,0.13984671235084534,-0.03222006559371948,0.8754269480705261,0.1853962242603302,-0.022042252123355865,0.8780554533004761,0.22425095736980438,-0.009656213223934174,A
0.8606172800064087,0.33271878957748413,-5.114293912811263e-07,0.7968222498893738,0.29848724603652954,-0.012512441724538803,0.7530432939529419,0.23154065012931824,-0.019248222932219505,0.7379016280174255,0.16159683465957642,-0.02826543152332306,0.739292562007904,0.10444676131010056,-0.03416258469223976,0.776912271976471,0.17380443215370178,0.003911846783012152,0.7762662768363953,0.12146811187267303,-0.021983642131090164,0.7839794158935547,0.1739674061536789,-0.03869780898094177,0.7902275919914246,0.22224006056785583,-0.04514997825026512,0.8142672181129456,0.17060913145542145,-1.833569876907859e-05,0.8124033808708191,0.12590619921684265,-0.027173560112714767,0.8197475075721741,0.18990539014339447,-0.03632265329360962,0.8250847458839417,0.24425677955150604,-0.03520771861076355,0.8495568037033081,0.1720620095729828,-0.008266876451671124,0.8480741381645203,0.13869713246822357,-0.03361481800675392,0.8505973815917969,0.20032526552677155,-0.027526764199137688,0.8515363335609436,0.25095266103744507,-0.015519676730036736,0.88379967212677,0.17988179624080658,-0.017767993733286858,0.8801344037055969,0.14309313893318176,-0.03200788050889969,0.8787115216255188,0.18887625634670258,-0.02270020917057991,0.8772941827774048,0.2295355498790741,-0.01076548919081688,A
0.8642153739929199,0.333581805229187,-4.886795750280726e-07,0.8000031113624573,0.30732831358909607,-0.01803167164325714,0.7515000104904175,0.23860220611095428,-0.025901932269334793,0.7350719571113586,0.16324764490127563,-0.03476620465517044,0.7410776615142822,0.10488657653331757,-0.03937363997101784,0.774341881275177,0.1788429170846939,-0.0022786674089729786,0.7734057307243347,0.12007749080657959,-0.0303004402667284,0.7824461460113525,0.17505048215389252,-0.045444827526807785,0.7869691848754883,0.2214488536119461,-0.050586212426424026,0.8110541105270386,0.17512090504169464,-0.00378655013628304,0.8103285431861877,0.12501943111419678,-0.03404436260461807,0.8199441432952881,0.19251714646816254,-0.04150397703051567,0.8241174221038818,0.2417169213294983,-0.03880554437637329,0.8467138409614563,0.17644919455051422,-0.010174615308642387,0.847663402557373,0.13808202743530273,-0.040294405072927475,0.8510805368423462,0.2059991955757141,-0.03234313800930977,0.8500996232032776,0.25579261779785156,-0.017917636781930923,0.8820639848709106,0.18432824313640594,-0.01807296648621559,0.8799186944961548,0.1428685188293457,-0.03592345863580704,0.8787842988967896,0.19243866205215454,-0.026704493910074234,0.8748586773872375,0.23330093920230865,-0.014228886924684048,A
0.8640456199645996,0.3350086808204651,-5.354834229365224e-07,0.7998279333114624,0.3061506748199463,-0.014080366119742393,0.7535147070884705,0.23962777853012085,-0.02090037800371647,0.7370452880859375,0.16661174595355988,-0.0297782514244318,0.7404602766036987,0.10725878924131393,-0.035013239830732346,0.778192937374115,0.18127138912677765,0.0026506371796131134,0.7745729684829712,0.1251186728477478,-0.0230823066085577,0.7835438847541809,0.1795552521944046,-0.037871405482292175,0.7914522886276245,0.22697383165359497,-0.042968738824129105,0.8149182796478271,0.17645813524723053,-0.0005075252847746015,0.8106486201286316,0.13080674409866333,-0.028524015098810196,0.8210604190826416,0.19597052037715912,-0.03638330474495888,0.828809380531311,0.2475200891494751,-0.03420611470937729,0.8497673869132996,0.17715559899806976,-0.008164951577782631,0.8450278043746948,0.14092275500297546,-0.03483261168003082,0.8509855270385742,0.2041938304901123,-0.027095424011349678,0.8545777201652527,0.25377050042152405,-0.013598993420600891,0.8840730786323547,0.18415021896362305,-0.01719406060874462,0.8773335814476013,0.14323082566261292,-0.03239695727825165,0.8778278231620789,0.18993495404720306,-0.022578049451112747,0.8784312605857849,0.2308160960674286,-0.010133925825357437,A
0.8595136404037476,0.33285287022590637,-4.878406230091059e-07,0.7949438095092773,0.30151867866516113,-0.012566812336444855,0.7500767707824707,0.2355310618877411,-0.01954958215355873,0.7359960079193115,0.16608767211437225,-0.028714917600154877,0.74083012342453,0.10938853770494461,-0.034626007080078125,0.774956226348877,0.17714233696460724,0.0017190373037010431,0.7714739441871643,0.12545108795166016,-0.024076301604509354,0.7794382572174072,0.1783803105354309,-0.040084872394800186,0.7859907150268555,0.22896982729434967,-0.04592055454850197,0.8119825124740601,0.17381985485553741,-0.0023375945165753365,0.806510865688324,0.1278238594532013,-0.02972101792693138,0.8134188652038574,0.19077569246292114,-0.03828458860516548,0.8193327188491821,0.2460193932056427,-0.03669072687625885,0.8476016521453857,0.1756357103586197,-0.010554230771958828,0.8422467112541199,0.1423984169960022,-0.03636674955487251,0.8454835414886475,0.20409323275089264,-0.030115613713860512,0.8480749726295471,0.25539034605026245,-0.017719535157084465,0.8826462626457214,0.18358299136161804,-0.01997099071741104,0.8745754957199097,0.1465034931898117,-0.034440621733665466,0.8737568855285645,0.190188929438591,-0.02530417963862419,0.8742175698280334,0.22949890792369843,-0.013443512842059135,A
