p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.8687992691993713,0.3729986250400543,-2.84072143585945e-07,0.8019582033157349,0.32761240005493164,-0.0033469994086772203,0.7656869888305664,0.284420371055603,-0.018968665972352028,0.7396335005760193,0.24213585257530212,-0.039561279118061066,0.7524152994155884,0.2272060215473175,-0.0574922040104866,0.8281111717224121,0.17707140743732452,-0.0026474338956177235,0.822202205657959,0.1045164093375206,-0.027022892609238625,0.790773868560791,0.09501858055591583,-0.037896301597356796,0.7693777084350586,0.10926716029644012,-0.042629342526197433,0.8467071056365967,0.18828724324703217,-0.013903240673244,0.7744572162628174,0.19190669059753418,-0.03621847182512283,0.7755255103111267,0.23951499164104462,-0.03039860911667347,0.7959413528442383,0.24921926856040955,-0.022638220340013504,0.852817177772522,0.21628116071224213,-0.029172519221901894,0.7804391384124756,0.24531017243862152,-0.04670862480998039,0.7866371273994446,0.28226137161254883,-0.03134112432599068,0.8052046895027161,0.28382617235183716,-0.018736401572823524,0.8477764129638672,0.25218912959098816,-0.046575795859098434,0.7939112186431885,0.2845202684402466,-0.05617194622755051,0.7948078513145447,0.31313425302505493,-0.04824517294764519,0.8082131743431091,0.3164740800857544,-0.040237560868263245,X
0.869020938873291,0.37172621488571167,-2.605358702112426e-07,0.8012007474899292,0.32641535997390747,-0.004706168547272682,0.7645148038864136,0.2834561765193939,-0.019905855879187584,0.7385057806968689,0.2411038875579834,-0.03967555612325668,0.7507508993148804,0.2272646576166153,-0.05695626884698868,0.827538788318634,0.1754676103591919,-0.0025019727181643248,0.8229113221168518,0.10616305470466614,-0.02624574303627014,0.792195200920105,0.09328225255012512,-0.037474989891052246,0.769870400428772,0.10336733609437943,-0.042790066450834274,0.8463512659072876,0.18813571333885193,-0.012835337780416012,0.775091826915741,0.19357064366340637,-0.03529129549860954,0.7743950486183167,0.24005447328090668,-0.03077508881688118,0.794022798538208,0.25059154629707336,-0.02391893044114113,0.8527681231498718,0.2177409678697586,-0.027184978127479553,0.7820082902908325,0.2470538467168808,-0.04547624662518501,0.7865480780601501,0.28278133273124695,-0.03134043887257576,0.8044049739837646,0.2845779359340668,-0.019108213484287262,0.8482370972633362,0.25552400946617126,-0.04367371276021004,0.796501100063324,0.28707894682884216,-0.05329647660255432,0.7962462902069092,0.3133513331413269,-0.04555544629693031,0.8090879321098328,0.31555745005607605,-0.03753536939620972,X
0.8690707087516785,0.37201428413391113,-2.668252534476778e-07,0.8031277656555176,0.3271007239818573,-0.004079916980117559,0.7660087943077087,0.2825174629688263,-0.01866363175213337,0.739807665348053,0.24163739383220673,-0.03766969218850136,0.7522299289703369,0.22861620783805847,-0.053938575088977814,0.8261538147926331,0.17304712533950806,-0.0032077317591756582,0.8216037750244141,0.10377280414104462,-0.02561134286224842,0.7912489175796509,0.09368813037872314,-0.035509802401065826,0.7695010304450989,0.106963612139225,-0.03995395079255104,0.8447619676589966,0.185600146651268,-0.01397445984184742,0.7736401557922363,0.19438110291957855,-0.03462345898151398,0.7753573060035706,0.23982751369476318,-0.029424820095300674,0.7956966757774353,0.24833890795707703,-0.022320566698908806,0.8514123558998108,0.21653138101100922,-0.028445497155189514,0.7810167074203491,0.24880234897136688,-0.044819172471761703,0.7875562906265259,0.2834101617336273,-0.030933154746890068,0.805669367313385,0.28271210193634033,-0.019473252817988396,0.8471247553825378,0.2561958432197571,-0.044963687658309937,0.7951876521110535,0.2898896634578705,-0.05385254696011543,0.7979954481124878,0.31543052196502686,-0.04621202498674393,0.8126731514930725,0.3155754506587982,-0.03842705488204956,X
0.8683880567550659,0.37261420488357544,-2.7294879600958666e-07,0.8029760122299194,0.32784926891326904,-0.004591223783791065,0.7662614583969116,0.2838667333126068,-0.01964474283158779,0.7392438650131226,0.24246296286582947,-0.039425548166036606,0.7513441443443298,0.2289661467075348,-0.056329257786273956,0.8266968131065369,0.17581501603126526,-0.0011089520994573832,0.8214749693870544,0.1057010069489479,-0.025040050968527794,0.7896496653556824,0.09555618464946747,-0.036149103194475174,0.7669382691383362,0.10881445556879044,-0.0411711223423481,0.8444603681564331,0.1872609257698059,-0.011779626831412315,0.7732872366905212,0.19601644575595856,-0.03423718735575676,0.7755801677703857,0.24156270921230316,-0.029610207304358482,0.7959920763969421,0.2484157383441925,-0.02237074077129364,0.8507976531982422,0.21601270139217377,-0.02660738117992878,0.7795043587684631,0.24951781332492828,-0.04441847279667854,0.787529468536377,0.28345608711242676,-0.030618816614151,0.8063196539878845,0.28139635920524597,-0.018745532259345055,0.8461206555366516,0.2535575330257416,-0.0436541847884655,0.7931655049324036,0.2897036373615265,-0.05341491103172302,0.7969849705696106,0.3146308362483978,-0.046273376792669296,0.8123723268508911,0.3135283887386322,-0.038630612194538116,X
0.8716468214988708,0.3761785626411438,-2.77593187547609e-07,0.804864227771759,0.332427442073822,-0.003995705861598253,0.7670115232467651,0.28679442405700684,-0.01834629848599434,0.7404515743255615,0.24453634023666382,-0.03738139197230339,0.7512536644935608,0.22978177666664124,-0.053626421838998795,0.8268786072731018,0.17801040410995483,-0.0016294143861159682,0.8211561441421509,0.10767043381929398,-0.02477649413049221,0.7904130220413208,0.09609727561473846,-0.03535407781600952,0.7675318717956543,0.10743343830108643,-0.040304671972990036,0.8446052074432373,0.18909449875354767,-0.012323800474405289,0.7723789811134338,0.1997748762369156,-0.03465632349252701,0.7748804092407227,0.24626407027244568,-0.030220264568924904,0.7951738834381104,0.25502434372901917,-0.023318089544773102,0.85047847032547,0.21837516129016876,-0.02688392996788025,0.7790475487709045,0.25307750701904297,-0.044687118381261826,0.7870439887046814,0.28831958770751953,-0.031093183904886246,0.8056042790412903,0.2877296209335327,-0.019514957442879677,0.8455806970596313,0.2561723291873932,-0.043533362448215485,0.793306827545166,0.29283609986305237,-0.05342823266983032,0.7963442206382751,0.31886354088783264,-0.0466824471950531,0.8105418086051941,0.3182760179042816,-0.03939985856413841,X
0.8701273202896118,0.3776889741420746,-2.8315952249613474e-07,0.8042083382606506,0.3308181166648865,-0.002963688923045993,0.766788125038147,0.284912645816803,-0.016728270798921585,0.7401007413864136,0.24485087394714355,-0.03537576645612717,0.7513490915298462,0.22991545498371124,-0.05126719921827316,0.8275973796844482,0.1780598759651184,-0.0012268887367099524,0.8225955367088318,0.10582216829061508,-0.024890407919883728,0.7905648350715637,0.09651774168014526,-0.035766709595918655,0.7689985632896423,0.11158052086830139,-0.040408309549093246,0.8455945253372192,0.19122019410133362,-0.012460964731872082,0.772965133190155,0.19925709068775177,-0.03496577590703964,0.7732264399528503,0.2456899732351303,-0.030906975269317627,0.794256865978241,0.2549678683280945,-0.024173611775040627,0.85216224193573,0.22155751287937164,-0.02743547223508358,0.7804664969444275,0.2511265277862549,-0.04607553035020828,0.7857868671417236,0.28646320104599,-0.032283004373311996,0.8047468066215515,0.2866859436035156,-0.01994897611439228,0.8480007648468018,0.2601391673088074,-0.04426472261548042,0.7954365015029907,0.2880609631538391,-0.05394982546567917,0.7953129410743713,0.31502360105514526,-0.04532970115542412,0.8089980483055115,0.318449467420578,-0.03632405772805214,X
0.8695582747459412,0.37485188245773315,-2.671287404609757e-07,0.802689790725708,0.33004146814346313,-0.004512550309300423,0.7661731243133545,0.2868329584598541,-0.019491462036967278,0.7400410175323486,0.24549704790115356,-0.038943808525800705,0.7516538500785828,0.23144914209842682,-0.05576440319418907,0.8262830972671509,0.17753297090530396,-0.0024223821237683296,0.8211527466773987,0.10687950253486633,-0.026332687586545944,0.7895466089248657,0.09655079245567322,-0.037750501185655594,0.7667739987373352,0.11040611565113068,-0.043004173785448074,0.8452942967414856,0.18930181860923767,-0.01260113064199686,0.7750845551490784,0.19685369729995728,-0.03477376699447632,0.7763481736183167,0.24237234890460968,-0.03063054010272026,0.7959804534912109,0.2519741356372833,-0.024085136130452156,0.8515234589576721,0.21823880076408386,-0.026711177080869675,0.780860960483551,0.25179147720336914,-0.044347088783979416,0.7875853180885315,0.2863086760044098,-0.030792664736509323,0.8056490421295166,0.2865629494190216,-0.019191132858395576,0.846028208732605,0.25537165999412537,-0.04293745756149292,0.7937136888504028,0.2904660999774933,-0.05237952619791031,0.7959684133529663,0.3173716962337494,-0.04483259841799736,0.8099410533905029,0.31870394945144653,-0.03696800768375397,X
0.8699172735214233,0.3770265281200409,-2.6405740527479793e-07,0.8038081526756287,0.3323219418525696,-0.004533756524324417,0.767035722732544,0.28810441493988037,-0.020073609426617622,0.7403426170349121,0.24609500169754028,-0.040177904069423676,0.7525875568389893,0.23138418793678284,-0.057544101029634476,0.8274850845336914,0.1791895627975464,-0.0032172740902751684,0.8227563500404358,0.1077171340584755,-0.027157459408044815,0.7921291589736938,0.09596869349479675,-0.0377180278301239,0.7705796957015991,0.10960184782743454,-0.042210593819618225,0.8459463715553284,0.19065138697624207,-0.013566145673394203,0.7750284671783447,0.19789572060108185,-0.036066845059394836,0.7757042646408081,0.24446964263916016,-0.0308770053088665,0.7955036759376526,0.2543129622936249,-0.023255249485373497,0.8521106839179993,0.2196637988090515,-0.027865642681717873,0.781002938747406,0.2514041066169739,-0.04568931832909584,0.7869109511375427,0.28726840019226074,-0.03155308961868286,0.805259108543396,0.2878560721874237,-0.019434358924627304,0.8467961549758911,0.2572234570980072,-0.044299252331256866,0.794647753238678,0.29178035259246826,-0.05417962744832039,0.7966974973678589,0.31871652603149414,-0.04714629426598549,0.8113820552825928,0.3189055323600769,-0.039532676339149475,X
0.8696587681770325,0.37385445833206177,-2.7172839622835454e-07,0.8039038181304932,0.32906341552734375,-0.003867305116727948,0.7663756608963013,0.2865074872970581,-0.018980897963047028,0.7395562529563904,0.24467352032661438,-0.038805391639471054,0.7528042197227478,0.23069098591804504,-0.05588468909263611,0.8276585340499878,0.1778976321220398,-0.0025772147346287966,0.821966290473938,0.10635584592819214,-0.02633415162563324,0.7899552583694458,0.09526272118091583,-0.036867257207632065,0.7672163844108582,0.10896177589893341,-0.04154101386666298,0.845726490020752,0.1899004429578781,-0.013257712125778198,0.7732794880867004,0.19968020915985107,-0.035464271903038025,0.7756004333496094,0.24645303189754486,-0.03037199378013611,0.7965918183326721,0.25489842891693115,-0.02298489585518837,0.8517229557037354,0.21928220987319946,-0.02779550477862358,0.7798311114311218,0.2535194754600525,-0.04528418928384781,0.7873622179031372,0.2888638973236084,-0.031046731397509575,0.8061481714248657,0.28821566700935364,-0.01901235058903694,0.8464257121086121,0.2571762204170227,-0.044415563344955444,0.7932632565498352,0.2939028739929199,-0.054148539900779724,0.7966969609260559,0.3199496865272522,-0.046825189143419266,0.8119248747825623,0.31958866119384766,-0.0390147864818573,X
0.8700551986694336,0.3786422312259674,-2.806798420351697e-07,0.8051149249076843,0.3341260254383087,-0.005442613735795021,0.7678498029708862,0.2879481315612793,-0.020401425659656525,0.7407967448234558,0.2458290457725525,-0.03944190964102745,0.752544641494751,0.23343691229820251,-0.05548197776079178,0.8265434503555298,0.17892487347126007,-0.005991327576339245,0.8196165561676025,0.10800401121377945,-0.029808593913912773,0.788474977016449,0.0980023592710495,-0.0396866612136364,0.7662650942802429,0.11301299184560776,-0.043779730796813965,0.8450227975845337,0.19176504015922546,-0.01607651822268963,0.7738288640975952,0.20172283053398132,-0.03913019970059395,0.7762523293495178,0.24781867861747742,-0.03437362611293793,0.7961488366127014,0.25580182671546936,-0.026939546689391136,0.8517085909843445,0.22241006791591644,-0.02987721376121044,0.7809906005859375,0.2571311593055725,-0.04818032309412956,0.7884034514427185,0.29165932536125183,-0.034266941249370575,0.806243360042572,0.2899686396121979,-0.022126009687781334,0.8476880192756653,0.2613617777824402,-0.04579022154211998,0.7956115007400513,0.2962481379508972,-0.0558585487306118,0.7985495924949646,0.3214271664619446,-0.04850289598107338,0.8123629093170166,0.32029491662979126,-0.040488410741090775,X
